"ID","Date","Location","Tweet","Quoted Tweet Text",,,
"1261083640924168195","2020-05-14 23:59:04","Breda","@montiniski jezus is the problem of covid 19 hallelujaa",,,,
"1261083639632322560","2020-05-14 23:59:04","Kingston 6","@ibkonteh @jaevionn @Stewpert @DJCourtneyJm @PattiePatz I only inform in Covid cases sir...",,,,
"1261083639200317440","2020-05-14 23:59:04","New York City and Hoboken, NJ.","ATM Fleets Feeling the Brunt Force of COVID-19 https://t.co/aa5CfnKBcD via @CookeonCUs",,,,
"1261083639187718150","2020-05-14 23:59:04","Brampton","@briankhbennett3 @ml66sc87 To me, it sounded like it’s all about the money, using the covid as his argument. But if he was getting full pay he wouldn’t hesitate to play. So are you worried about risking your life or collecting every cent.",,,,
"1261083638889938944","2020-05-14 23:59:03","Right here, right now!","OMG! What wonderful news! Can someone please tell this to politicians and journalists?! This whole Covid thing may be a blessing in disguise! https://t.co/nls3OsVNy9","A new study estimates that a single minute of loud speaking generates at least 1,000 covid-containing droplets, and these droplets stay airborne for longer than eight minutes, and sometimes as long as 14 minutes. https://t.co/DNZXVAlEQY",,,
"1261083638730338304","2020-05-14 23:59:03","Queensland, Australia","@robstanwick Look outside. It’s a fucking pandemic.",,,,
"1261083638520741892","2020-05-14 23:59:03","Kurdistan, Europe","Armenia reports 142 more cases of Covid-19, bringing total to 3,860 – Public Radio of Armenia
https://t.co/SbBcRg18rx",,,,
"1261083634942898176","2020-05-14 23:59:03","日本 東京","@trent979 @ChrisGiles_ Depends what you mean by attributed. They can be attributed to the Coronavirus pandemic without any implication that the disease COVID-19 had any causality in their death.",,,,
"1261083633584009216","2020-05-14 23:59:02","tampa, fl","@Robin_Blue19 @angie_keathly https://t.co/Sbbh9JY0ms  Strokes seen in younger americans with COVID-19?",,,,
"1261083633483382785","2020-05-14 23:59:02","Nairobi, Kenya","@USATODAY SOLAR ELECTRICITY DRIVE FOR KENYAN KIDS. Via this 
@gofundme link, https://t.co/S8GOq9HHC7, we're fund raising for solar panels for POOR Kenyan school kids to study at home during this #Covid crisis. Even a small donation would help. 🙏🇰🇪💡📚❤️- Regards Ray.",,,,
"1261083633022054402","2020-05-14 23:59:02","Portland, OR","Truck Stops Remain Open in Pandemic, Despite Hit to Bottom Line https://t.co/l7RxDCRyQW",,,,
"1261083633017913346","2020-05-14 23:59:02","New York, NY","Psychiatrists Report Mostly Positive Transition to Telemedicine During Pandemic
https://t.co/hCvEDOzOY8 https://t.co/PscGnPKmUn",,,,
"1261083632707526656","2020-05-14 23:59:02","San Juan, Puerto Rico","Coronavirus: How the pandemic is relaxing US drinking laws https://t.co/OK0UNhojO8",,,,
"1261083630035546112","2020-05-14 23:59:01","Maui, Hawaii","@ZeeshanAleem Amazing that they don't comprehend that their hero Orange Psycho caused the problem by refusing to take the pandemic seriously and not acting right away.",,,,
"1261083629691822080","2020-05-14 23:59:01","Jamaica","Coming up in Major Stories at 8pm
While the government makes efforts to contain the spread of COVID-19, there are citizens in Anchovy Gardens Portland that have been without water for two months.",,,,
"1261083628618092544","2020-05-14 23:59:01","Florida, USA","@GReschenthaler @realDonaldTrump @fema How does testing combat COVID-19?  It lowers mortality rate.",,,,
"1261083625023561730","2020-05-14 23:59:00","Atlanta, GA","Y’all still going out in that corona?",,,,
"1261083624151138305","2020-05-14 23:59:00","Vero Beach, Fl","Minors are getting alcohol delivered during COVID-19 lockdowns, investigation reveals
https://t.co/AU43VwGyiV",,,,
"1261083623358443520","2020-05-14 23:59:00","Reno, NV","INTERVIEW: Dr. Randall Todd, the former director of epidemiology at the Washoe County Health District, is speaking out publicly after he was asked to step down in the middle of a pandemic. 
https://t.co/67jl6pakSW",,,,
"1261083623161290755","2020-05-14 23:59:00","Minneapolis, MN","Hospital leaders endorsed Gov. Tim Walz’s decision to end the statewide stay-at-home order but urged Minnesotans to remain vigilant so COVID-19 doesn't overwhelm the facilities.   https://t.co/bqoKCIUcd7",,,,
"1261083622754435073","2020-05-14 23:59:00","Charlotte, NC","Bro i promise you, no government is killing anybody who’s developing a covid vaccine right now, this shit is hurting their pockets deep as fuck",,,,
"1261083622519345152","2020-05-14 23:59:00","Mumbai, India","France trains dogs to detect the smell of COVID-19 https://t.co/ex1Vux9rAz",,,,
"1261083620388864001","2020-05-14 23:58:59","Jamaica","Coming up in Major Stories at 8pm
Much remains unknown about how COVID-19 impacts children, which is why W.H.O Officials are calling for more vigilance regarding the reopening of schools.",,,,
"1261083620099231745","2020-05-14 23:58:59","California","@DJDeMario1 @JDS_VGK1 @KevinVesey LOL ....it's as if there wasn't a pandemic.",,,,
"1261083618203426817","2020-05-14 23:58:59","Prince George, BC","@Northern_Health @PGMatters @CDCofBC UPDATE: Of the 58 test-positive COVID-19 cases in @Northern_Health, 53 have recovered, 2 are in hospital &amp; 1 is in ICU. Thus far, the region doesn't have any recorded deaths from the virus | #CityOfPG",,,,
"1261083617452797952","2020-05-14 23:58:58","New York Metropolitan Area","@TheLeadCNN @jaketapper As #CNN is  always assaulting #Republicans , I thought I would let JT’s followers know that the #Democrat PA Sec of Health, like CNN comedy guest @NYGovCuomo , forced nursing homes to take Covid patients. Then she took her mom out of one. Evil incarnate. 
https://t.co/oStAwAgHfx",,,,
"1261083615372468225","2020-05-14 23:58:58","New York, NY","@mims Speaking as a freelance writer (former) I think there are a ton of psychological issues in this pandemic that are unappreciated by many",,,,
"1261083613958979585","2020-05-14 23:58:58","Hackney London","I just signed onto @friends_earth’s open letter asking @TrussLiz to rule out any talks on a toxic trade deal with Donald Trump until this pandemic is over – will you add your name? https://t.co/eTyzVvDV70",,,,
"1261083613879296003","2020-05-14 23:58:58","UK","@BlokeWorking @toadmeister #COVID1984  #PandemicPanic #LethalLockDownsKILL!! 
https://t.co/ELLY9F0Dvh",,,,
"1261083612012838912","2020-05-14 23:58:57","Portland, ME","One thing that hasn’t changed during the pandemic is that I’m still learning about the cool trends in pop culture from the Atlantic. https://t.co/hoEdln1BvO",,,,
"1261083607004778496","2020-05-14 23:58:56","Toronto, Canada","COVID Lessons from Italy hotspot Bergamo"," important to test those without symptoms &amp"," use as much protective gear as possible⁦ @picardonhealth⁩ ⁦@cdavidnaylor⁩ ⁦@fordnation⁩ ⁦@BMC_Patients⁩ ⁦@jkwan_md⁩ ⁦@GovCanHealth⁩  https://t.co/oJbQtCeDGJ",,
"1261083604358234114","2020-05-14 23:58:55","Bad Nieuweschans","In all fairness, somebody like @GretaThunberg, who can see how CO2 comes out of the chimneys and destroy the world as we know it within 12 years probably also can see the corona-virus, how it spreads and what should be done about it.
Same logic. 
🤪🤣😅😜😂😎🤡 https://t.co/Yump2Jqgoq","@yashar @juliamoserrrr She’s has extraordinary knowledge  and she is the next generation that  is left  to clean this mess we’ve made. They wouldn’t have her there if she wasn’t a powerful voice.",,,
"1261083603431067648","2020-05-14 23:58:55","San Marcelino, Manila","Our frontliners, especially the health workers, continue to risk their lives in battling the pandemic. Let us not cease in praying for their safety and the fast recovery of their patients, especially those who acquired COVID-19.
Keep the faith, Klasmeyts!
1261083603342995457,2020-05-14 23:58:55,South Australia,""There's never been a better time to be a games developer, with SA games companies thriving during the pandemic. Want to get in on the action? Get up to $25k for your game project through the SAFC's Games Innovation Fund, open for applications until 22 May: https://t.co/V6ZV6SENpj https://t.co/Blb6UJfqfH","With tens of thousands of South Australians out of work, it might seem like a bad time to be looking for a job. But it is not all doom and gloom, with many growing industries on a recruitment drive. Report in 7NEWS at 6pm. https://t.co/8ftPfFYTVQ @timyeatman #7NEWS https://t.co/SM3lsF3Rpj",,,
"1261083603250712578","2020-05-14 23:58:55","Reno, NV","@ChloeSalsameda @OANN This isn't particularly new either. This was addressed a couple weeks ago in a press brief. And this has been going on since before covid-19",,,,
"1261083603062177796","2020-05-14 23:58:55","New England","@JoeBiden @lfkraus Trump isn’t just failing to protect Americans from the outcomes of the pandemic, he is using this crisis to further destroy the county from within. Is it a coincidence that he is seeking to free his Russian-collusion cronies during the #COVID19 pandemic? #OneVoice1 #VoteBlue2020",,,,
"1261083602772623361","2020-05-14 23:58:55","Bellevue, WA","Even with all these crazy stories coming out of the pandemic, privilege is still very much alive and well. Stay woke, stay kind, and stay compassionate, my friends. The world needs to see the good in all of us now more than ever. ❤️",,,,
"1261083602420457473","2020-05-14 23:58:55","Vaughan, Ontario","@_HeyitsmeAllie @shewitsch I support this message. Also all related covid 19 rules. Well said.",,,,
"1261083602001035268","2020-05-14 23:58:55","Grove City, OH","Any old enough to remember this?  #COVID https://t.co/WkxnBvE6xA",,,,
"1261083601367699457","2020-05-14 23:58:55","Bronx, NY","@realDonaldTrump You have created a hostile environment for Asian Americans in this country so I can guarantee they are not expressing their feelings to you.
So, STOP your lies as we all know China was not responsible for your incompetence &amp; first response to call the COVID-19 a Democratic Hoax.",,,,
"1261083599383781379","2020-05-14 23:58:54","Rhode Island, USA","going on a date to get tested for corona and making out when the results are negative 🥰 romance!",,,,
"1261083598800793601","2020-05-14 23:58:54","The wonders of Long Island, NY","'They are angry:' Pandemic and economic collapse slam Trump across Rust Belt https://t.co/20heEQsDg1 via @politico",,,,
"1261083595441147909","2020-05-14 23:58:53","Kenya","@MihrThakar We are better at diagnosing COVID-19. Our numbers for COVID-19 mortality is legit. Our diagnosticians are top notch.",,,,
"1261083590764433409","2020-05-14 23:58:52","Martins Ferry, OH","Thanks to fucking corona blame my roots concert is canceled and I’m big mad !!!",,,,
"1261083588319162371","2020-05-14 23:58:51","Maryland, USA","@Alyssa_Milano You do know that 98% of covid patients recover with no medication needed. Of the last 2%, Hydroxychloroquine is proving to be very effective.
Based on testing, we have about a 17% chance of catching the virus.
If you are concerned about being in the 2% of the 17%, stay home.",,,,
"1261083587346075654","2020-05-14 23:58:51",6078,"Nancy Pelosi’s left-wing wish list
If House Democrats are focused on helping Americans get through this global pandemic safely, they sure have a funny way of showing it.",,,,
"1261083583487361025","2020-05-14 23:58:50","Chicago, IL","I’m working on a story about pet adoption during COVID-19 pandemic. If you have recently adopted or fostered a pet, I’d like to speak with you! DM me or comment.",,,,
"1261083582342127619","2020-05-14 23:58:50","United States","Interesting analysis of Covid deaths in non lockdown states. https://t.co/R0XLU6dqTj","Nationwide we have had 86,465 covid deaths in the US.
These 8 states that did not lockdown are home to 5.33% of people the United States, but they only represent 1.35% of US covid deaths.
One would thinks states without lockdowns would be overrepresented no? But there's more.",,,
"1261083582115786754","2020-05-14 23:58:50","San Bruno, CA","@kike5play12 If you think their content violates our policies, you can report it here: https://t.co/29HDn2UnGX. We have teams reviewing these, but due to delays caused by COVID-19, it may take a while to hear back. Reach back out if needed.",,,,
"1261083581981634565","2020-05-14 23:58:50","Philadelphia, PA","""U CAN'T TOUCH THIS"" - COVID 19 Edition - Made Entirely With Healthcare ... https://t.co/vzC0f9s8nw via @YouTube",,,,
"1261083579775438849","2020-05-14 23:58:49","Dumfries, VA","@KeyLeeUh If this pandemic takes a drink and chill. Shoot I need a cruise rt about now",,,,
"1261083578756214792","2020-05-14 23:58:49","Alamogordo, NM","@nypost I am also young but like, I don’t claim to be an expert on the COVID. I’ve only spread news from others",,,,
"1261083571705397249","2020-05-14 23:58:47","Salem, OR","This is sad.
California tells hospitals to consider having a lottery for sought-after Covid-19 drug https://t.co/sfS8GTR3E8",,,,
"1261083571663429632","2020-05-14 23:58:47","Dunedin City, New Zealand","@NZjusticeSUCKS @MatthewHootonNZ We should definitely hear more about Slovakia. The focus probably shouldn't be on Caputova, though, as the presidency there is mostly ceremonial. The two PMs in office during Covid there are also quite young - mid-40s.",,,,
"1261083570363224064","2020-05-14 23:58:47","Kamloops, BC, Canada","The pandemic has enriched many peoples appreciation of nature. What film do you think has a great appreciation for nature, and/or has great shots of our natural world? https://t.co/OQhAFnynJx",,,,
"1261083568505151488","2020-05-14 23:58:47","United States","i know covid is delaying everything im just impatient and mean",,,,
"1261083565279842305","2020-05-14 23:58:46","Las Vegas, NV","GAMSTOP Releases Pandemic Lockdown Self-Exclusion Report https://t.co/JhzP8wWniE",,,,
"1261083564449378304","2020-05-14 23:58:46","Glasgow","Remember to Clap LockDown Syndrome People. #clapforkeyworkers #clapforNHS #Plandemic #Covid https://t.co/upEImOuEuM",,,,
"1261083564256485376","2020-05-14 23:58:46","London, UK","Aarogya Setu: Why India's Covid-19 contact tracing app is controversial https://t.co/xvcHdyG1Jz",,,,
"1261083564147445766","2020-05-14 23:58:46","Singapore","Aarogya Setu: Why India's Covid-19 contact tracing app is controversial https://t.co/BOrZw8qcXh",,,,
"1261083563660804098","2020-05-14 23:58:46","Perrysburg, Oh","@jbattman_ Renters pay taxes too? And people with mortgages are eligible for forbearances and other mortgage relief options through their lenders that aren’t available to people who rent. 
The pandemic doesn’t impact all people equally, and people who rent typically pay a higher % of their",,,,
"1261083561433669633","2020-05-14 23:58:45","New York City and Hoboken, NJ.","Noom 'Exploiting' Weight-Loss Customers Amid COVID-19, NY Federal Action Claims https://t.co/GJYeBAq5sL via @NYLawJournal",,,,
"1261083558887686151","2020-05-14 23:58:44","New York, USA","actually it’s super hot of me to constantly get rejected by every job i apply to.....and during a pandemic?? literally no one is doing it like me 😘💅🏻",,,,
"1261083557696614410","2020-05-14 23:58:44","Boston","Well yea cause of covid. Duh! https://t.co/yza8CfJtNO","@CMkv617 Lies. He doesn’t even watch hockey @TheJerseyFinder",,,
"1261083556782247941","2020-05-14 23:58:44","New Hampshire, USA","@MeganBitchell at least eric andre is funny and wasn’t doing this dumb shit during a pandemic",,,,
"1261083555565834241","2020-05-14 23:58:44","Dubai","#France reports 351 new #coronavirus deaths in hospitals and nursing homes as its overall toll from the pandemic hits 27,425.
https://t.co/rJF5RJ9ePb",,,,
"1261083554852847617","2020-05-14 23:58:43","Bedford, NY","@mkraju Wait until the Dems... Nevermind, let see IF the Dems are able to let the media know that it was McConnell and the House who refused to fund the Obama pandemic readiness fund that Trump was complaining about.",,,,
"1261083554739601408","2020-05-14 23:58:43","Chepstow, Monmouthshire","@LucyFoleyy Lovely video, so nice to hear the wonderful news that your Dad survived the terrible Corona Virus. Do hope he progresses well and I am sure both you and the Family are eternally grateful to our amazing NHS for caring for him so well😊❤️👏👏👏👏👏xx",,,,
"1261083553573539855","2020-05-14 23:58:43","Florida, USA","@freckled_frack @ExpatDemocrat I've been in survival mode for months now and its taking a heavy toll.
My biggest passion is my writing. I'm a hobbyist but would love to make a career out of it someday.
I haven't written a single word since covid-19 hit my area. So now I feel like...aimless. hopeless. Lost.",,,,
"1261083552462049287","2020-05-14 23:58:43","New York State","Governor Cuomo Announces New York Has Issued First-in-the-Nation Criteria to Healthcare Professionals Defining COVID-Related Inflammatory Illness in Children  https://t.co/JHVZ3Nf372 via @nygovcuomo",,,,
"1261083550578769920","2020-05-14 23:58:42","Nassau, Bahamas","Jimenita Swain chats with Dr. Nikkiah Forbes about faulty COVID-19 tests.  https://t.co/gqd5CBE3oo via @YouTube",,,,
"1261083549022720000","2020-05-14 23:58:42","Florida","I’m a survivor. Managed to cut my own hair &amp"," toe nails. I DESERVE a HUGE prize! #Pandemic",,,
"1261083548934705153","2020-05-14 23:58:42","Florida, USA","Been keeping my distance way before COVID 😷🦠 , now taking preorder(s) online &amp; VIA CASHAPP (https://t.co/cYKiMxtdvA) https://t.co/N017E1x1ho",,,,
"1261083547823214592","2020-05-14 23:58:42","Muscat, Oman","@raghadddddddddb If I get corona it’d be coz of today",,,,
"1261083546841755658","2020-05-14 23:58:42","Hamilton, Ontario","Great summary of evidence on face shields for COVID-19 prevention https://t.co/PhKlV4RrYc","@UrbanHealthProf @maureentaylor31 @NightShiftMD https://t.co/xMHCcCWO2d",,,
"1261083545830699017","2020-05-14 23:58:41","Vancouver and Surrey, BC","If you are an international student who lost your job because of COVID-19, you may be eligible for financial assistance. Visit our website for more details: https://t.co/gLyadX79C6 https://t.co/ShdBB1rL69",,,,
"1261083545294036992","2020-05-14 23:58:41","Toronto","@Confusedstocks @MyNamei32028357 @CP24 If people are dying from unemployment, then the government's at fault, and you have 0 figures that have showed over 70,000 people have died from unemployment since COVID-19 rocked the country.",,,,
"1261083543947472896","2020-05-14 23:58:41","Sydney, Australia.","The baseless 'plandemic' conspiracy theories hide the real crime: the hegemonic neoliberal systems of the USA and the UK abandoned human lives in their anxiety to protect corporate profits",,,,
"1261083542475464705","2020-05-14 23:58:40","Toronto ","This pandemic is really getting to my moms head she’s absolutely crazy",,,,
"1261083541745606656","2020-05-14 23:58:40","Nueva York, USA","@WHO it’s time to apply Virus wars . #Covid_19 can be killed by other virus 🦠 only . #كورونا",,,,
"1261083540579594241","2020-05-14 23:58:40","Austin, TX","as someone with ocd, one of my fixations is the constant idea of death/dying and this whole pandemic has caused my fixations to worsen and become extremely emotional and unreasonable and it’s been such an awful time lately, not sure if anyone relates, but let me know!",,,,
"1261083537467416576","2020-05-14 23:58:39","Reading, PA","I’m bringing you a full recap of tonight’s Centro Hispano #Covid-19 Update meeting.  City and county leaders as well as doctors on the call issuing strong warnings and advice to the #Berks &amp"," #Reading communities. That’s all on the @69News Berks Edition at 10:30. https://t.co/ZKRPzaGBYC",,,
"1261083536792203273","2020-05-14 23:58:39","Hershey, PA","@shahbazqazi @sirs_ksa @VIVAPhysicians @VEITHsymposium @SIRspecialists @corona @Arabjir @MountSinaiIR @westernuVasc @SVM_tweets @GlobalEndovasc1 @cvirendo @pairsmedia @Pakistan https://t.co/LxNYZn9mEK",,,,
"1261083536762851329","2020-05-14 23:58:39","Kenya","UNICEF COVID 19 Youth Challenge 2020 for Young Africans
https://t.co/9hKZbHn7Vh",,,,
"1261083534569037825","2020-05-14 23:58:39","West Coast of Canada  ","Macleans: Canada's economy may never return to what it once was https://t.co/PDsK6cOvVD ""it’s worth asking just how fit Canada’s economy was before the pandemic hit."" #involuntaryeconomicrestructuring #bcecon",,,,
"1261083531536502785","2020-05-14 23:58:38","California, USA ","Don't stop recycling during a pandemic... https://t.co/R3DNMJoOM0","Universal Waste Disposal and Recycling - Los Angeles County https://t.co/PLKEz0iKCJ https://t.co/R9Mvky5fwQ",,,
"1261083529573593088","2020-05-14 23:58:37","Australia","The One Good Thing Caused by COVID-19: Innovation - Harvard Business School Working Knowledge https://t.co/0m0hmDpI4U",,,,
"1261083527560364032","2020-05-14 23:58:37","Olympia, WA","“We don't want [seniors] to be losing their homes during this pandemic,"" said Ferguson. https://t.co/3zRiXPTf1T",,,,
"1261083526168023041","2020-05-14 23:58:37","Mississauga, Ontario","Vigilance required ⁦@fordnation⁩ !!!
Doctors in Italy make a link between Covid-19 and rare 'Kawasaki-like' inflammatory disease in children - CNN ⁦ https://t.co/HW001MsxZE",,,,
"1261083525744414721","2020-05-14 23:58:36","wichita,ks","Because of corona virus my student loan company took $2 off my monthly payments!!!",,,,
"1261083522242088961","2020-05-14 23:58:36","Barrie, Ontario","Over the duration of the current pandemic, we have been running our virtual classes on Zoom, as an alternative service to our members, as well as a free service to everyone interested in moving.
•
We will continue… https://t.co/dkE7qhTl9u",,,,
"1261083522112028673","2020-05-14 23:58:36","Newark, NJ","The pandemic has even stolen the joy of online shopping from me. All of my orders are backed up.",,,,
"1261083521428291584","2020-05-14 23:58:35","California, USA","@TVietor08 @socalmd54 @senatemajldr Obama also left behind a Pandemic DEPARTMENT, BUDGET, AND STAFF. No mention?",,,,
"1261083521231343616","2020-05-14 23:58:35","Detroit, MI","So many small businesses are and will continue to struggle amidst this pandemic. Venues are no exception. Please visit https://t.co/F4pvYyaljz to be a voice for the places that bring us our favorite music. It just takes a moment to make a difference. #SaveOurStages",,,,
"1261083521130651648","2020-05-14 23:58:35","Toronto","Vitamin D deficiency may be linked to more severe cases of COVID-19, studies suggest https://t.co/rZ31pQIifo",,,,
"1261083521034194945","2020-05-14 23:58:35","Milwaukee, WI","Earlier this year I was invited to submit an article to a new journal focused on Asturian linguistics (based at the uni where I did my undergrad). I was really honored and excited to contribute to it. Today I learned the volume will not be happen (covid) and I’m so so bummed",,,,
"1261083516516937729","2020-05-14 23:58:34","Prairieville, LA","@GOPChairwoman Trump owes the American people answers for why this country wasn't prepared for the pandemic.  Why over 80,000 people have died and 36 million are unemployed.",,,,
"1261083515589922818","2020-05-14 23:58:34","Caracas Venezuela","Slaughterhouses are hotbeds of COVID-19 infections, yet @realdonaldtrump recently signed a nonbinding Executive Order to keep them open during the pandemic. Urge him to keep them closed! https://t.co/oHWMsVq4Gy via @PETA",,,,
"1261083515405230080","2020-05-14 23:58:34","Australia","I love my American followers only but wow, it really took something like this pandemic for people around the world to know what I always knew and felt. You’re not that girl you think y’all are, you ain’t fab like that… to be doing all that. https://t.co/FhnsOx7P8h",,,,
"1261083515132805125","2020-05-14 23:58:34","New Jersey, USA","CORONA VIRUS PRANK ON SHOPPERS https://t.co/SpluP6vBu0 via @YouTube",,,,
"1261083514004373504","2020-05-14 23:58:34","Victoria, Australia","@SusanCarland They are making money out of international students. It’s all about where &gt","% of international fee money comes from. Hence also the impoverishment of pandemic struck international students. Form of torture. This anti ethnic government has sent foreign students elsewhere forever",,,
"1261083513345814530","2020-05-14 23:58:34","California, USA","Edmonton, Alberta, Canada leading progressive reform: “With COVID-19 shining a spotlight on our urban form, attention to how we move around and interact with our human habitat is at an all-time high.” https://t.co/suouzgdJTO","A single parking stall can cost $7,000 on up to even $60,000, plus the opportunity costs that are incurred when land that could be used for living or commerce is turned into a sea of concrete. Will Edmonton say ""No More Parking Minimums?""
https://t.co/69ECgGPUAv https://t.co/gtcpyIm3P9",,,
"1261083512729473024","2020-05-14 23:58:33","U.S.A.","@WarnekeReading @AuthorWoodroe Yep, exactly. I just don't understand why people think wearing a mask protects themselves. They are supposed to prevent wide-spread germs of COVID-19 that might affect someone in a deadly way.",,,,
"1261083512523767808","2020-05-14 23:58:33","Nevada, USA","@KevinVesey @KatyTurNBC That is too bad as protesters show no respect for those that believe the Pandemic could affect them. Just because they don’t want to socially distance they don’t care whether they invade your space. I would say that may be an assualor threat to harm.",,,,
"1261083509755707392","2020-05-14 23:58:33","Jacksonville, Florida","@AnthnyMazzeo Right now antibody testing at that site is just for health care workers and first responders. Everyone can get a COVID-19 test at that site though.",,,,
"1261083508291796995","2020-05-14 23:58:32","Guelph, Ontario","@profamirattaran Simply not true. Cause of death cannot be clearly identified as death by Covid virus.",,,,
"1261083507255844869","2020-05-14 23:58:32","Maryland","https://t.co/nSz0nfVlxC aftr it was reveald that he had made dozs of questnable stock trades ahead of global pandemic &amp; advisd wealthy constituents 2 do the same.The agents were @ sen’s Wash, D.C. home. https://t.co/9rZpTfbnSL",,,,
"1261083506874220546","2020-05-14 23:58:32","Edinburgh","University of Edinburgh under 'serious threat' from pandemic https://t.co/od42BUfto1",,,,
"1261083506597224448","2020-05-14 23:58:32","1 Yonge St., Toronto, Canada","Parts of province where COVID-19 cases are most prevalent not testing as widely: study https://t.co/tJoiUakQiK",,,,
"1261083505972228096","2020-05-14 23:58:32","Philadelphia, PA","Israeli Researchers Plan to Study Cannabis as a Treatment for COVID-19 https://t.co/y9qp2UkA3c",,,,
"1261083505779445760","2020-05-14 23:58:32","Detroit, Michigan","Putting faith in protocols: Up close as @LearCorporation's COVID-19 playbook becomes reality. #manufacturing #Flint #Michigan #safety https://t.co/2xK1BDX7qY via @crainsdetroit",,,,
"1261083505657876480","2020-05-14 23:58:32","New Jersey, USA","Pay Cuts, Layoffs, and More: How Law Firms Are Managing the Pandemic https://t.co/t93JbZnRQN",,,,
"1261083505162772480","2020-05-14 23:58:32","Zurich Switzerland","Futurists predict what your sex life may look like after the pandemic https://t.co/FhyeKroMKH",,,,
"1261083502105309184","2020-05-14 23:58:31","Michigan, USA","@drdavidsamadi Hey doc, have you read ANYTHING about the influenza pandemic of 1918? If you did; than why are you ignoring the oath that you took? The one that’s says....First, do no harm.”.",,,,
"1261083500217806851","2020-05-14 23:58:30","Manchester, England","UK government  daily  testing on covid https://t.co/ZPzvMEhlWB","At this rate, I give humans a couple months.  https://t.co/kTLa0dbiWN",,,
"1261083500129783809","2020-05-14 23:58:30","Rosenberg, TX","Before this pandemic stuff my husband and I made about 2000 every two weeks and we were doing GREAT. This two weeks we made less than 1000 and I’m stressing so hard. Bc bills.",,,,
"1261083497491562496","2020-05-14 23:58:30","Houston, TX","I hate that this corona is going on I just want my packages",,,,
"1261083495725707266","2020-05-14 23:58:29","Cambridge, UK","Loads of good COVID immunity news here 👇 https://t.co/LiQOgzNSCm","Our new paper rapidly studied T cell + antibody immune responses in average COVID-19 cases. This is good news in multiple ways, including coronavirus vaccines. @ljiresearch  https://t.co/jm7YGi2Op8 https://t.co/Cg89Sg1mth",,,
"1261083493431488513","2020-05-14 23:58:29","Los Angeles","“I do think that one of the reasons we are where we are today is because the virus of celebrity is more a virulent virus than Covid.” Strong and very interesting words from Sean Penn seanpenn who has been “walking… https://t.co/wLMMJ68OVx",,,,
"1261083492068163584","2020-05-14 23:58:28","India","Odisha reports 86 fresh COVID-19 cases - https://t.co/VbFHY0uiG5 https://t.co/xgZ3zviELr",,,,
"1261083491648729089","2020-05-14 23:58:28","Vancouver","@atrupar The key words she used to acknowledged its total BS ... 'its a President Trump style pandemic prepardness plan'",,,,
"1261083489757167622","2020-05-14 23:58:28","Wappingers Falls, NY","@Krazie4Swayze @Wrecker_1381 @ShadyGaming2018 @BigDavefootball @the_b0unc3 @ZACRFARRELL @SchaperJamie @Pessimal01 @DobbsLiberty @iamtuttle_ @GoBlueJoker Shit.... now we have to watch out for COVID AND BEARS???",,,,
"1261083488976949248","2020-05-14 23:58:28","Douliu City, Yunlin County TW","Happy Friday!
Do what you do repeatedly to master it. Master on what you do to find the next interesting thing for you to do.
1261083488478023682,2020-05-14 23:58:28,Michigan,@LaurenRussell1 They really trying to gouge us of our money during a global pandemic 😔,
1261083487769104386,2020-05-14 23:58:27,""Newcastle Upon Tyne, England","Its mad how much people care about footballers but don’t have the same passion that their mates still have to work during a pandemic, public transport, building sites, shops. Baffling. Its like the elite are less expendable than the average person.",,,
"1261083483977416706","2020-05-14 23:58:27","פתח תקווה","What are the skills and professions that will still have a future after the COVID-19 coronavirus… by Zsolt Hermann https://t.co/3Qvibw6bXw",,,,
"1261083482090061826","2020-05-14 23:58:26","Richmond, VA","@danyingling I heard drinking 200 bottles of wine a day helps combat covid",,,,
"1261083481532256258","2020-05-14 23:58:26","Huntington, Long Island, NY","Two things America should learn from the pandemic (but won’t): 1. Individual freedom is ultimately less important than community responsibility. 2. Free speech is not absolute, and should not include brandishing weapons in public spaces to intimidate those with whom you disagree.",,,,
"1261083480051585024","2020-05-14 23:58:26","Nederland","@Ronberr27734234 CORONA GIVES FLU SIMOTOMS NOT ITCHY SKIN AND THAT BULLSHIT STOP WITH YOUR PROPANDA
IF CORONA WASN'T A VIRUS BUT WAVES WHY WOULD MY DAD STILL BE UNINFECTED",,,,
"1261083478944354307","2020-05-14 23:58:25","Texas, USA","@ABC ""less and less covid cases""???????????",,,,
"1261083478701084673","2020-05-14 23:58:25","Victoria, British Columbia","B.C. health officials announce 3 more COVID-19 deaths, 15 new cases  https://t.co/yH4G89eIuh",,,,
"1261083476276756485","2020-05-14 23:58:25","Montréal, Québec","@ABC Interesting, it seems developing nations do a better job than those conventional developed nations in this pandemic",,,,
"1261083475312021509","2020-05-14 23:58:24","Ghotki, Pakistan","#coronavirus pandemic has exposed the performance of the  (PTI) govt and Imran Niazi.",,,,
"1261083474250866693","2020-05-14 23:58:24","Multan, Pakistan","@Shafqat_Mahmood Kindly do something for universities. As of online classes it's not that much valueable and these are bogus. Many students can't afford it. Also we are in state of stance in this pandemic situation. Kindly promote us all. Thankyou. @ImranKhanPTI",,,,
"1261083472124248065","2020-05-14 23:58:24","New Zealand","China begins testing all 11 million Wuhan residents for Covid-19
https://t.co/E1Bvv59KvN https://t.co/Hy3DTm7sZw",,,,
